snaptime,disk,file#,name,phyrds,phyblkrd,phywrts,phyblkwrt,singleblkrds,singleblkrdtim,avgiotim,readtim,writetim,miniotim,maxiortm,maxiowtm,rw_ratio,global_name
2024-09-29 10:40:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4219,4219,4225,5811,4219,110,0,110,260,0,3,5,.73,SOE
2024-09-29 10:40:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,85477122,97470904,43393461,56211520,85362667,6847039,0,7018428,635322450,0,82,88,1.73,SOE
2024-09-29 10:41:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398116,833551,108366,217124,379035,4660,3,5269,47257,0,43,122,3.84,SOE
2024-09-29 10:41:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307938,1662789,284422,472130,171812,3843,4,5821,64311,0,519,2328,3.52,SOE
2024-09-29 10:41:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226980,226980,21167764,308533705,226980,11364,15,11364,22013308,0,71,124,0,SOE
2024-09-29 10:41:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4221,4221,4227,5813,4221,110,0,110,262,0,3,5,.73,SOE
2024-09-29 10:41:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,85885283,97879066,43575468,56455319,85770832,6879217,2,7050611,637136408,0,4,59,1.73,SOE
2024-09-29 10:42:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398124,833559,108369,217127,379043,4660,3,5269,47270,0,43,122,3.84,SOE
2024-09-29 10:42:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307940,1662791,284424,472132,171814,3843,4,5821,64315,0,519,2328,3.52,SOE
2024-09-29 10:42:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226981,226981,21171021,308547332,226981,11364,21,11364,22085410,0,71,124,0,SOE
2024-09-29 10:42:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4222,4222,4228,5814,4222,110,0,110,262,0,3,5,.73,SOE
2024-09-29 10:42:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,86290600,98284381,43762157,56679779,86176152,6909818,1,7081213,640772961,0,3,55,1.73,SOE
2024-09-29 10:43:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398139,833580,108373,217131,379057,4660,3,5269,47285,0,43,122,3.84,SOE
2024-09-29 10:43:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307947,1662802,284426,472134,171820,3849,4,5827,64315,0,519,2328,3.52,SOE
2024-09-29 10:43:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226983,226983,21173806,308560913,226983,11364,21,11364,22140515,0,71,124,0,SOE
2024-09-29 10:43:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4224,4224,4230,5816,4224,111,0,111,262,0,3,5,.73,SOE
2024-09-29 10:43:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,86692641,98686420,43954611,56919321,86578201,6943113,21,7114509,644031444,0,12,102,1.73,SOE
2024-09-29 10:44:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398149,833590,108376,217134,379067,4663,3,5271,47346,0,43,122,3.84,SOE
2024-09-29 10:44:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307952,1662807,284427,472135,171825,3849,4,5827,64315,0,519,2328,3.52,SOE
2024-09-29 10:44:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226984,226984,21175897,308572298,226984,11364,19,11364,22177151,0,71,124,0,SOE
2024-09-29 10:44:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4225,4225,4231,5817,4225,111,0,111,262,0,3,5,.73,SOE
2024-09-29 10:44:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,87023894,99017672,44108033,57117698,86909460,6987416,1,7158811,646402635,0,178,178,1.73,SOE
2024-09-29 10:45:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398158,833599,108380,217138,379076,4666,3,5274,47356,0,43,122,3.84,SOE
2024-09-29 10:45:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307955,1662810,284429,472137,171828,3849,4,5827,64315,0,519,2328,3.52,SOE
2024-09-29 10:45:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226986,226986,21178464,308585667,226986,11364,18,11364,22227739,0,71,124,0,SOE
2024-09-29 10:45:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4227,4227,4233,5819,4227,111,0,111,263,0,3,5,.73,SOE
2024-09-29 10:45:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,87431379,99425158,44299035,57355784,87316947,7018305,2,7189700,649205587,0,13,78,1.73,SOE
2024-09-29 10:46:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398167,833608,108383,217141,379085,4666,3,5275,47378,0,43,122,3.84,SOE
2024-09-29 10:46:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307962,1662817,284431,472139,171835,3851,4,5829,64316,0,519,2328,3.52,SOE
2024-09-29 10:46:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226988,226988,21180395,308598821,226988,11365,18,11365,22261380,0,71,124,0,SOE
2024-09-29 10:46:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4229,4229,4235,5821,4229,113,0,113,265,0,3,5,.73,SOE
2024-09-29 10:46:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,87837898,99831679,44482114,57589621,87723469,7050452,1,7221850,651594424,0,3,75,1.73,SOE
2024-09-29 10:47:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398177,833618,108387,217145,379095,4666,3,5275,47457,0,43,122,3.84,SOE
2024-09-29 10:47:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307964,1662819,284433,472141,171837,3851,4,5829,64355,0,519,2328,3.52,SOE
2024-09-29 10:47:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226989,226989,21182745,308611780,226989,11365,20,11365,22305320,0,71,124,0,SOE
2024-09-29 10:47:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4230,4230,4236,5822,4230,113,0,113,265,0,3,5,.73,SOE
2024-09-29 10:47:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,88239816,100233597,44664341,57821686,88125387,7082685,1,7254081,654393088,0,39,73,1.73,SOE
2024-09-29 10:48:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398211,833652,108394,217155,379129,4668,3,5277,47579,0,43,122,3.84,SOE
2024-09-29 10:48:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,307989,1662844,284446,472154,171862,3857,4,5834,64660,0,519,2328,3.52,SOE
2024-09-29 10:48:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226991,226991,21185524,308624759,226991,11365,20,11365,22363734,0,71,124,0,SOE
2024-09-29 10:48:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4232,4232,4238,5824,4232,113,0,113,268,0,3,5,.73,SOE
2024-09-29 10:48:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,88644681,100638459,44856331,58062489,88530250,7114384,3,7285782,657532747,0,14,14,1.73,SOE
2024-09-29 10:49:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398358,833799,108401,217162,379276,4673,3,5282,47664,0,43,122,3.84,SOE
2024-09-29 10:49:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308108,1664011,284448,472156,171900,3861,4,5844,64662,0,519,2328,3.52,SOE
2024-09-29 10:49:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226992,226992,21187662,308638087,226992,11365,16,11365,22400481,0,71,124,0,SOE
2024-09-29 10:49:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4233,4233,4239,5825,4233,113,0,113,268,0,3,5,.73,SOE
2024-09-29 10:49:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,89047142,101040917,45037506,58298891,88932719,7146928,0,7318329,660020009,0,83,145,1.73,SOE
2024-09-29 10:50:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398373,833814,108410,217171,379291,4673,3,5282,47803,0,43,122,3.84,SOE
2024-09-29 10:50:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308114,1664017,284490,472221,171906,3861,4,5844,65122,0,519,2328,3.52,SOE
2024-09-29 10:50:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226994,226994,21190531,308651084,226994,11365,18,11365,22458726,0,71,124,0,SOE
2024-09-29 10:50:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4235,4235,4241,5827,4235,113,0,113,270,0,3,5,.73,SOE
2024-09-29 10:50:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,89453461,101447232,45228592,58533979,89339038,7178014,2,7349415,663395232,0,83,145,1.73,SOE
2024-09-29 10:51:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398392,833895,108413,217174,379301,4676,3,5285,47806,0,43,122,3.84,SOE
2024-09-29 10:51:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308121,1664024,284492,472223,171913,3862,4,5844,65122,0,519,2328,3.52,SOE
2024-09-29 10:51:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226996,226996,21192582,308663943,226996,11365,16,11365,22491129,0,71,124,0,SOE
2024-09-29 10:51:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4237,4237,4243,5829,4237,113,0,113,270,0,3,5,.73,SOE
2024-09-29 10:51:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,89859666,101853436,45408505,58766651,89745247,7210330,3,7381734,665816149,0,4,69,1.73,SOE
2024-09-29 10:52:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398456,833959,108418,217179,379365,4677,3,5287,47964,0,43,122,3.84,SOE
2024-09-29 10:52:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308181,1664581,284494,472225,171928,3863,4,5847,65162,0,519,2328,3.52,SOE
2024-09-29 10:52:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226997,226997,21195290,308677026,226997,11365,17,11365,22541256,0,71,124,0,SOE
2024-09-29 10:52:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4238,4238,4244,5830,4238,113,0,113,270,0,3,5,.73,SOE
2024-09-29 10:52:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,90266489,102260257,45599196,59007743,90152075,7241259,5,7412663,668547615,0,11,47,1.73,SOE
2024-09-29 10:53:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398481,833993,108423,217184,379388,4678,3,5287,47979,0,43,122,3.84,SOE
2024-09-29 10:53:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308218,1664974,284510,472241,171946,3868,4,5854,65475,0,519,2328,3.53,SOE
2024-09-29 10:53:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,226999,226999,21197146,308689921,226999,11365,17,11365,22571378,0,71,124,0,SOE
2024-09-29 10:53:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4240,4240,4246,5832,4240,113,0,113,270,0,3,5,.73,SOE
2024-09-29 10:53:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,90673544,102667309,45780879,59243834,90559137,7273550,8,7444955,670779623,0,5,89,1.73,SOE
2024-09-29 10:54:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398486,833998,108426,217187,379393,4678,3,5288,48054,0,43,122,3.84,SOE
2024-09-29 10:54:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308220,1664976,284511,472242,171948,3868,4,5854,65475,0,519,2328,3.53,SOE
2024-09-29 10:54:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227000,227000,21200568,308702568,227000,11365,20,11365,22651737,0,71,124,0,SOE
2024-09-29 10:54:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4241,4241,4247,5833,4241,113,0,113,271,0,3,5,.73,SOE
2024-09-29 10:54:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,91077944,103071711,45976888,59475769,90963547,7304575,0,7475984,674575399,0,22,59,1.73,SOE
2024-09-29 10:55:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398499,834011,108431,217192,379406,4679,3,5288,48106,0,43,122,3.84,SOE
2024-09-29 10:55:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308226,1664982,284513,472244,171954,3868,4,5854,65475,0,519,2328,3.53,SOE
2024-09-29 10:55:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227002,227002,21203417,308716053,227002,11365,17,11365,22708573,0,71,124,0,SOE
2024-09-29 10:55:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4243,4243,4249,5835,4243,113,0,113,274,0,3,5,.73,SOE
2024-09-29 10:55:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,91479284,103473051,46164404,59714466,91364891,7336681,1,7508090,677505861,0,22,102,1.73,SOE
2024-09-29 10:56:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398511,834026,108434,217195,379417,4679,3,5289,48132,0,43,122,3.84,SOE
2024-09-29 10:56:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308233,1664989,284515,472246,171961,3868,4,5854,65475,0,519,2328,3.53,SOE
2024-09-29 10:56:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227004,227004,21206520,308729063,227004,11365,21,11365,22779483,0,71,124,0,SOE
2024-09-29 10:56:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4245,4245,4251,5837,4245,113,0,113,274,0,3,5,.73,SOE
2024-09-29 10:56:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,91884439,103878208,46352419,59946720,91770046,7369828,0,7541242,681223145,0,5,86,1.73,SOE
2024-09-29 10:57:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398519,834034,108438,217199,379425,4680,3,5289,48268,0,43,122,3.84,SOE
2024-09-29 10:57:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308235,1664991,284517,472248,171963,3868,4,5854,65514,0,519,2328,3.53,SOE
2024-09-29 10:57:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227005,227005,21208586,308742365,227005,11365,15,11365,22811390,0,71,124,0,SOE
2024-09-29 10:57:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4246,4246,4252,5838,4246,113,0,113,274,0,3,5,.73,SOE
2024-09-29 10:57:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,92293443,104287213,46537359,60189629,92179055,7402092,2,7573507,683530285,0,6,86,1.73,SOE
2024-09-29 10:58:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398531,834046,108443,217204,379437,4681,3,5290,48404,0,43,122,3.84,SOE
2024-09-29 10:58:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308238,1664994,284519,472250,171966,3868,4,5854,65514,0,519,2328,3.53,SOE
2024-09-29 10:58:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227007,227007,21211177,308755706,227007,11365,18,11365,22867189,0,71,124,0,SOE
2024-09-29 10:58:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4248,4248,4254,5840,4248,113,0,113,274,0,3,5,.73,SOE
2024-09-29 10:58:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,92699282,104693053,46725738,60426931,92584889,7434593,4,7606009,686706654,0,12,52,1.73,SOE
2024-09-29 10:59:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398559,834080,108447,217208,379464,4681,3,5291,48451,0,43,122,3.84,SOE
2024-09-29 10:59:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308241,1664997,284521,472252,171969,3868,4,5854,65514,0,519,2328,3.53,SOE
2024-09-29 10:59:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227009,227009,21213757,308768492,227009,11365,20,11365,22920883,0,71,124,0,SOE
2024-09-29 10:59:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4250,4250,4256,5842,4250,113,0,113,274,0,3,5,.73,SOE
2024-09-29 10:59:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,93105338,105099109,46913661,60661171,92990951,7466239,0,7637661,689873323,0,6,73,1.73,SOE
2024-09-29 11:00:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398569,834090,108451,217212,379474,4682,3,5291,48509,0,43,122,3.84,SOE
2024-09-29 11:00:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308246,1665002,284522,472253,171974,3868,4,5854,65514,0,519,2328,3.53,SOE
2024-09-29 11:00:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227010,227010,21215554,308780979,227010,11365,17,11365,22949587,0,71,124,0,SOE
2024-09-29 11:00:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4251,4251,4257,5843,4251,113,0,113,274,0,3,5,.73,SOE
2024-09-29 11:00:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,93498650,105492418,47093271,60899344,93384266,7499314,0,7670741,691848110,0,44,52,1.73,SOE
2024-09-29 11:01:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398592,834175,108453,217214,379488,4682,3,5292,48509,0,43,122,3.84,SOE
2024-09-29 11:01:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308253,1665009,284524,472255,171981,3868,4,5854,65514,0,519,2328,3.53,SOE
2024-09-29 11:01:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227012,227012,21218380,308793638,227012,11365,22,11365,23009836,0,71,124,0,SOE
2024-09-29 11:01:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4253,4253,4259,5845,4253,113,0,113,277,0,3,5,.73,SOE
2024-09-29 11:01:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,93913667,105907437,47286948,61134201,93799287,7532319,0,7703751,695390719,0,6,64,1.73,SOE
2024-09-29 11:02:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398599,834182,108457,217218,379495,4686,3,5295,48589,0,43,122,3.84,SOE
2024-09-29 11:02:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308255,1665011,284526,472257,171983,3868,4,5854,65524,0,519,2328,3.53,SOE
2024-09-29 11:02:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227013,227013,21221251,308806893,227013,11365,24,11365,23072969,0,71,124,0,SOE
2024-09-29 11:02:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4254,4254,4260,5846,4254,113,0,113,277,0,3,5,.73,SOE
2024-09-29 11:02:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,94314585,106308357,47472604,61363592,94200209,7564774,2,7736209,698779988,0,4,44,1.73,SOE
2024-09-29 11:03:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398640,834229,108465,217229,379535,4690,3,5300,48656,0,43,122,3.84,SOE
2024-09-29 11:03:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308284,1665044,284539,472270,172011,3871,4,5857,65610,0,519,2328,3.53,SOE
2024-09-29 11:03:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227015,227015,21223612,308820059,227015,11365,17,11365,23115140,0,71,124,0,SOE
2024-09-29 11:03:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4256,4256,4262,5848,4256,113,0,113,277,0,3,5,.73,SOE
2024-09-29 11:03:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,94714823,106708593,47660866,61604293,94600454,7597202,1,7768637,701314269,0,5,80,1.73,SOE
2024-09-29 11:04:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398784,834373,108470,217234,379679,4700,2,5310,48677,0,43,122,3.84,SOE
2024-09-29 11:04:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308391,1666199,284541,472272,172037,3873,3,5866,65616,0,519,2328,3.53,SOE
2024-09-29 11:04:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227016,227016,21225456,308832855,227016,11365,16,11365,23147267,0,71,124,0,SOE
2024-09-29 11:04:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4257,4257,4263,5849,4257,113,0,113,277,0,3,5,.73,SOE
2024-09-29 11:04:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,95118917,107112684,47845975,61847301,95004555,7628891,1,7800331,703536848,0,5,80,1.73,SOE
2024-09-29 11:05:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398797,834386,108476,217240,379692,4703,2,5313,48683,0,43,122,3.84,SOE
2024-09-29 11:05:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308409,1666217,284549,472280,172055,3873,3,5866,65789,0,519,2328,3.53,SOE
2024-09-29 11:05:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227018,227018,21227102,308845258,227018,11365,16,11365,23171628,0,71,124,0,SOE
2024-09-29 11:05:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4259,4259,4265,5851,4259,114,0,114,279,0,3,5,.73,SOE
2024-09-29 11:05:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,95542555,107536320,48029867,62084183,95428194,7662864,10,7834305,705557211,0,19,75,1.73,SOE
2024-09-29 11:06:03,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398804,834393,108483,217247,379699,4704,2,5314,48744,0,43,122,3.84,SOE
2024-09-29 11:06:03,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308415,1666223,284597,472349,172061,3873,4,5866,66304,0,519,2328,3.53,SOE
2024-09-29 11:06:03,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227019,227019,21229660,308858075,227019,11365,20,11365,23224043,0,71,124,0,SOE
2024-09-29 11:06:03,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4260,4260,4266,5852,4260,114,0,114,279,0,3,5,.73,SOE
2024-09-29 11:06:03,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,95938132,107931892,48219886,62321999,95823776,7695290,2,7866735,708555300,0,3,2,1.73,SOE
2024-09-29 11:07:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398882,834477,108492,217256,379776,4719,2,5328,49011,0,43,122,3.84,SOE
2024-09-29 11:07:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308418,1666226,284600,472352,172064,3875,4,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:07:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227021,227021,21231726,308870946,227021,11367,17,11367,23256770,0,71,124,0,SOE
2024-09-29 11:07:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4262,4262,4268,5854,4262,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:07:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,96350562,108344316,48404597,62560010,96236206,7729663,0,7901110,710965221,0,14,61,1.73,SOE
2024-09-29 11:08:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398889,834484,108500,217265,379783,4719,3,5329,49180,0,43,122,3.84,SOE
2024-09-29 11:08:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308421,1666229,284602,472354,172067,3875,4,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:08:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227023,227023,21233613,308883954,227023,11367,17,11367,23288130,0,71,124,0,SOE
2024-09-29 11:08:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4264,4264,4270,5856,4264,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:08:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,96770528,108764284,48601123,62812594,96656177,7764997,1,7936442,713471625,0,5,64,1.73,SOE
2024-09-29 11:09:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398896,834491,108503,217268,379790,4720,3,5329,49194,0,43,122,3.84,SOE
2024-09-29 11:09:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308423,1666231,284603,472355,172069,3875,4,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:09:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227024,227024,21235017,308896689,227024,11367,14,11367,23309476,0,71,124,0,SOE
2024-09-29 11:09:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4265,4265,4271,5857,4265,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:09:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,97186520,109180278,48789371,63061731,97072172,7797478,0,7968924,715228795,0,9,86,1.73,SOE
2024-09-29 11:10:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398911,834506,108508,217273,379805,4720,2,5329,49210,0,43,122,3.84,SOE
2024-09-29 11:10:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308429,1666237,284605,472357,172075,3875,4,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:10:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227026,227026,21236487,308909124,227026,11367,14,11367,23330282,0,71,124,0,SOE
2024-09-29 11:10:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4267,4267,4273,5859,4267,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:10:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,97600023,109593782,48969447,63298208,97485678,7830985,12,8002432,717035173,0,9,86,1.73,SOE
2024-09-29 11:11:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398931,834585,108511,217276,379815,4721,2,5331,49272,0,43,122,3.84,SOE
2024-09-29 11:11:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308435,1666243,284606,472358,172081,3875,3,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:11:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227027,227027,21239434,308921902,227027,11367,21,11367,23391743,0,71,124,0,SOE
2024-09-29 11:11:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4268,4268,4274,5860,4268,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:11:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,98017514,110011269,49165512,63533978,97903173,7864882,0,8036338,720444110,0,9,89,1.73,SOE
